交通类型代码,交通类型中文,zone_id,stop_id,stop_name,stop_name_泰文,stop_name_英文,票价规则引用次数,映射状态
1,地铁,13625,13625,MRT สามยอด;MRT Sam Yot,MRT สามยอด,MRT Sam Yot,76,已匹配stops.zone_id
1,地铁,13626,13626,MRT สนามไชย;MRT Sanam Chai,MRT สนามไชย,MRT Sanam Chai,76,已匹配stops.zone_id
1,地铁,13627,13627,MRT อิสรภาพ;MRT Itsaraphap,MRT อิสรภาพ,MRT Itsaraphap,76,已匹配stops.zone_id
1,地铁,13628,13628,MRT ท่าพระ;MRT Tha Phra,MRT ท่าพระ,MRT Tha Phra,76,已匹配stops.zone_id
1,地铁,13632,13632,MRT บางไผ่;MRT Bangphai,MRT บางไผ่,MRT Bangphai,76,已匹配stops.zone_id
1,地铁,13633,13633,MRT บางหว้า;MRT Bangwa,MRT บางหว้า,MRT Bangwa,76,已匹配stops.zone_id
1,地铁,13634,13634,MRT เพชรเกษม 48;MRT phetkasem 48,MRT เพชรเกษม 48,MRT phetkasem 48,76,已匹配stops.zone_id
1,地铁,13635,13635,MRT ภาษีเจริญ;MRT Phasi Charoen,MRT ภาษีเจริญ,MRT Phasi Charoen,76,已匹配stops.zone_id
1,地铁,13636,13636,MRT บางแค;MRT Bang Khae,MRT บางแค,MRT Bang Khae,76,已匹配stops.zone_id
1,地铁,13637,13637,MRT หลักสอง;MRT lak Song,MRT หลักสอง,MRT lak Song,76,已匹配stops.zone_id
1,地铁,13642,13642,MRT บางโพ;MRT Bang Pho,MRT บางโพ,MRT Bang Pho,76,已匹配stops.zone_id
1,地铁,13643,13643,MRT บางอ้อ;MRT Bang O,MRT บางอ้อ,MRT Bang O,76,已匹配stops.zone_id
1,地铁,13644,13644,MRT บางพลัด;MRT Bang Phlat,MRT บางพลัด,MRT Bang Phlat,76,已匹配stops.zone_id
1,地铁,13645,13645,MRT สิรินธร;MRT Sirindhorn,MRT สิรินธร,MRT Sirindhorn,76,已匹配stops.zone_id
1,地铁,13646,13646,MRT บางยี่ขัน;MRT Bang Yi Khan,MRT บางยี่ขัน,MRT Bang Yi Khan,76,已匹配stops.zone_id
1,地铁,13647,13647,MRT บางขุนนนท์;MRT Bang Khun Non,MRT บางขุนนนท์,MRT Bang Khun Non,76,已匹配stops.zone_id
1,地铁,13648,13648,MRT ไฟฉาย;MRT Fai Chai,MRT ไฟฉาย,MRT Fai Chai,76,已匹配stops.zone_id
1,地铁,13649,13649,MRT จรัญฯ 13;MRT Charan 13,MRT จรัญฯ 13,MRT Charan 13,76,已匹配stops.zone_id
1,地铁,14117,14117,MRT สำโรง;MRT Samrong,MRT สำโรง,MRT Samrong,46,已匹配stops.zone_id
1,地铁,14118,14118,MRT ลาดพร้าว;MRT Lad Phrao,MRT ลาดพร้าว,MRT Lad Phrao,46,已匹配stops.zone_id
1,地铁,14119,14119,MRT ภาวนา;MRT Phawana,MRT ภาวนา,MRT Phawana,46,已匹配stops.zone_id
1,地铁,14121,14121,MRT ลาดพร้าว 71;MRT Lad Phrao 71,MRT ลาดพร้าว 71,MRT Lad Phrao 71,46,已匹配stops.zone_id
1,地铁,14122,14122,MRT ลาดพร้าว 83;MRT Lad Phrao 83,MRT ลาดพร้าว 83,MRT Lad Phrao 83,46,已匹配stops.zone_id
1,地铁,14123,14123,MRT มหาดไทย;MRT Mahat Thai,MRT มหาดไทย,MRT Mahat Thai,46,已匹配stops.zone_id
1,地铁,14124,14124,MRT ลาดพร้าว 101;MRT Lad Phrao 101,MRT ลาดพร้าว 101,MRT Lad Phrao 101,46,已匹配stops.zone_id
1,地铁,14125,14125,MRT บางกะปิ;MRT Bang Kapi,MRT บางกะปิ,MRT Bang Kapi,46,已匹配stops.zone_id
1,地铁,14126,14126,MRT แยกลำสาลี;MRT Yaek Lam Sali,MRT แยกลำสาลี,MRT Yaek Lam Sali,46,已匹配stops.zone_id
1,地铁,14127,14127,MRT ศรีกรีฑา;MRT Si Kritha,MRT ศรีกรีฑา,MRT Si Kritha,46,已匹配stops.zone_id
1,地铁,14128,14128,MRT หัวหมาก;MRT Hua Mak,MRT หัวหมาก,MRT Hua Mak,46,已匹配stops.zone_id
1,地铁,14129,14129,MRT กลันตัน;MRT Kalantan,MRT กลันตัน,MRT Kalantan,46,已匹配stops.zone_id
1,地铁,14130,14130,MRT ศรีนุช;MRT Si Nut,MRT ศรีนุช,MRT Si Nut,46,已匹配stops.zone_id
1,地铁,14131,14131,MRT ศรีนครินทร์ 38;MRT Srinagarindra 38,MRT ศรีนครินทร์ 38,MRT Srinagarindra 38,46,已匹配stops.zone_id
1,地铁,14132,14132,MRT สวนหลวง ร.9;MRT Suan Luang Rama IX,MRT สวนหลวง ร.9,MRT Suan Luang Rama IX,46,已匹配stops.zone_id
1,地铁,14133,14133,MRT ศรีอุดม;MRT Si Udom,MRT ศรีอุดม,MRT Si Udom,46,已匹配stops.zone_id
1,地铁,14134,14134,MRT ศรีเอี่ยม;MRT Si Iam,MRT ศรีเอี่ยม,MRT Si Iam,46,已匹配stops.zone_id
1,地铁,14135,14135,MRT ศรีลาซาล;MRT Si La Salle,MRT ศรีลาซาล,MRT Si La Salle,46,已匹配stops.zone_id
1,地铁,14136,14136,MRT ศรีแบริ่ง;MRT Si Bearing,MRT ศรีแบริ่ง,MRT Si Bearing,46,已匹配stops.zone_id
1,地铁,14137,14137,MRT ศรีด่าน;MRT Si Dan,MRT ศรีด่าน,MRT Si Dan,46,已匹配stops.zone_id
1,地铁,14138,14138,MRT ศรีเทพา;MRT Si Thepha,MRT ศรีเทพา,MRT Si Thepha,46,已匹配stops.zone_id
1,地铁,14139,14139,MRT ทิพวัล;MRT Thipphawan,MRT ทิพวัล,MRT Thipphawan,46,已匹配stops.zone_id
1,地铁,14393,14393,MRT โชคชัย4;MRT Chok Chai 4,MRT โชคชัย4,MRT Chok Chai 4,46,已匹配stops.zone_id
1,地铁,14622,14622,MRT แคราย;MRT Khaerai,MRT แคราย,MRT Khaerai,64,已匹配stops.zone_id
1,地铁,14623,14623,MRT สนามบินน้ำ;MRT Sanambin Nam,MRT สนามบินน้ำ,MRT Sanambin Nam,64,已匹配stops.zone_id
1,地铁,14624,14624,MRT สามัคคี;MRT Samakkhi,MRT สามัคคี,MRT Samakkhi,64,已匹配stops.zone_id
1,地铁,14625,14625,MRT กรมชลประทาน;MRT Royal Irrigation Department,MRT กรมชลประทาน,MRT Royal Irrigation Department,64,已匹配stops.zone_id
1,地铁,14626,14626,MRT แยกปากเกร็ด;MRT Pakkret,MRT แยกปากเกร็ด,MRT Pakkret,64,已匹配stops.zone_id
1,地铁,14627,14627,MRT เลี่ยงเมืองปากเกร็ด;MRT Pakkret Bypass,MRT เลี่ยงเมืองปากเกร็ด,MRT Pakkret Bypass,64,已匹配stops.zone_id
1,地铁,14628,14628,MRT สถานีแจ้งวัฒนะ – ปากเกร็ด 28;MRT Chaeng Watthana-Pak Kret 28,MRT สถานีแจ้งวัฒนะ – ปากเกร็ด 28,MRT Chaeng Watthana-Pak Kret 28,64,已匹配stops.zone_id
1,地铁,14629,14629,MRT สถานีศรีรัช;MRT Si Rat,MRT สถานีศรีรัช,MRT Si Rat,64,已匹配stops.zone_id
1,地铁,14630,14630,MRT สถานีเมืองทองธานี;MRT Muang Thong Thani,MRT สถานีเมืองทองธานี,MRT Muang Thong Thani,64,已匹配stops.zone_id
1,地铁,14631,14631,MRT แจ้งวัฒนะ 14;MRT Chaeng Watthana 14,MRT แจ้งวัฒนะ 14,MRT Chaeng Watthana 14,64,已匹配stops.zone_id
1,地铁,14632,14632,MRT ศูนย์ราชการเฉลิมพระเกียรติ;MRT Chaloem Phrakiat Government Center,MRT ศูนย์ราชการเฉลิมพระเกียรติ,MRT Chaloem Phrakiat Government Center,64,已匹配stops.zone_id
