交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
2,铁路,246,SRT บางบำหรุ;SRT Bang Bamru,13.79211,100.47733,246,2,SRT บางบำหรุ,SRT Bang Bamru,stop_times停靠＋fare_rules票价区域
2,铁路,247,SRT บ้านฉิมพลี;SRT Banchimphli,13.79925,100.42059,247,2,SRT บ้านฉิมพลี,SRT Banchimphli,stop_times停靠＋fare_rules票价区域
2,铁路,248,SRT ศาลาธรรมสพน์;SRT Sala Thammasop,13.801,100.37081,248,2,SRT ศาลาธรรมสพน์,SRT Sala Thammasop,stop_times停靠＋fare_rules票价区域
2,铁路,249,SRT ศาลายา;SRT Sala Ya,13.8026,100.32448,249,2,SRT ศาลายา,SRT Sala Ya,stop_times停靠＋fare_rules票价区域
2,铁路,250,SRT วัดสุวรรณ;SRT Wat Suwan,13.80576,100.28375,250,2,SRT วัดสุวรรณ,SRT Wat Suwan,stop_times停靠＋fare_rules票价区域
2,铁路,251,SRT คลองมหาสวัสดิ์;SRT Khlong Maha Sawat,13.80892,100.2508,251,2,SRT คลองมหาสวัสดิ์,SRT Khlong Maha Sawat,stop_times停靠＋fare_rules票价区域
2,铁路,252,SRT วัดงิ้วราย;SRT Wat Ngiu Rai,13.80808,100.21623,252,2,SRT วัดงิ้วราย,SRT Wat Ngiu Rai,stop_times停靠＋fare_rules票价区域
2,铁路,253,SRT นครชัยศรี;SRT Nakhon Chaisi,13.80629,100.17615,253,2,SRT นครชัยศรี,SRT Nakhon Chaisi,stop_times停靠＋fare_rules票价区域
2,铁路,254,SRT ท่าแฉลบ;SRT Tha Chalaep,13.81232,100.13175,254,2,SRT ท่าแฉลบ,SRT Tha Chalaep,stop_times停靠＋fare_rules票价区域
2,铁路,255,SRT ต้นสำโรง;SRT Ton Samrong,13.82556,100.09131,255,2,SRT ต้นสำโรง,SRT Ton Samrong,stop_times停靠＋fare_rules票价区域
2,铁路,256,SRT นครปฐม;SRT Nakhon Pathom,13.82441,100.05938,256,2,SRT นครปฐม,SRT Nakhon Pathom,stop_times停靠＋fare_rules票价区域
2,铁路,257,SRT พระราชวังสนามจันทร์;SRT Sanam Chandra Palace,13.82381,100.04092,257,2,SRT พระราชวังสนามจันทร์,SRT Sanam Chandra Palace,stop_times停靠＋fare_rules票价区域
2,铁路,258,SRT โพรงมะเดื่อ;SRT Phrong Madua,13.82235,99.99247,258,2,SRT โพรงมะเดื่อ,SRT Phrong Madua,stop_times停靠＋fare_rules票价区域
2,铁路,264,SRT ประดิพัทธ์;SRT Pra Dipat,13.79218,100.53501,264,2,SRT ประดิพัทธ์,SRT Pra Dipat,stop_times停靠＋fare_rules票价区域
2,铁路,266,SRT กรุงเทพอภิวัฒน์;SRT Bangkok (Krung Thep Aphiwat),13.80559,100.54229,266,2,SRT กรุงเทพอภิวัฒน์,SRT Bangkok (Krung Thep Aphiwat),stop_times停靠＋fare_rules票价区域
2,铁路,267,SRT นิคมรถไฟ กม.11;SRT Nikhom Rotphai Khomo Sip-et,13.82331,100.54792,267,2,SRT นิคมรถไฟ กม.11,SRT Nikhom Rotphai Khomo Sip-et,stop_times停靠＋fare_rules票价区域
2,铁路,268,SRT จรัญสนิทวงศ์;SRT Jaran Sanitwong,13.7631,100.47338,268,2,SRT จรัญสนิทวงศ์,SRT Jaran Sanitwong,stop_times停靠＋fare_rules票价区域
2,铁路,269,SRT พุทธมณฑล สาย 2;SRT Phuttamonthon Sai 2,13.80013,100.39505,269,2,SRT พุทธมณฑล สาย 2,SRT Phuttamonthon Sai 2,stop_times停靠＋fare_rules票价区域
2,铁路,270,SRT วงเวียนใหญ่;SRT Wongwian Yai,13.72461,100.49194,270,2,SRT วงเวียนใหญ่,SRT Wongwian Yai,stop_times停靠＋fare_rules票价区域
2,铁路,271,SRT ตลาดพลู;SRT Talat Phlu,13.72082,100.478,271,2,SRT ตลาดพลู,SRT Talat Phlu,stop_times停靠＋fare_rules票价区域
2,铁路,272,SRT คลองต้นไทร;SRT Khlong Ton Sai,13.70706,100.47003,272,2,SRT คลองต้นไทร,SRT Khlong Ton Sai,stop_times停靠＋fare_rules票价区域
2,铁路,273,SRT จอมทอง;SRT Chom Thong,13.70174,100.46486,273,2,SRT จอมทอง,SRT Chom Thong,stop_times停靠＋fare_rules票价区域
2,铁路,274,SRT วัดไทร;SRT Wat Sai,13.69107,100.45729,274,2,SRT วัดไทร,SRT Wat Sai,stop_times停靠＋fare_rules票价区域
2,铁路,275,SRT วัดสิงห์;SRT Wat Sing,13.68327,100.44778,275,2,SRT วัดสิงห์,SRT Wat Sing,stop_times停靠＋fare_rules票价区域
2,铁路,276,SRT บางบอน;SRT Bang Bon,13.66643,100.42885,276,2,SRT บางบอน,SRT Bang Bon,stop_times停靠＋fare_rules票价区域
2,铁路,277,SRT การเคหะ;SRT Khan Keha,13.66344,100.42553,277,2,SRT การเคหะ,SRT Khan Keha,stop_times停靠＋fare_rules票价区域
2,铁路,278,SRT รางสะแก;SRT Rang Sakae,13.64952,100.40988,278,2,SRT รางสะแก,SRT Rang Sakae,stop_times停靠＋fare_rules票价区域
2,铁路,279,SRT รางโพธิ์;SRT Rang Pho,13.63903,100.39801,279,2,SRT รางโพธิ์,SRT Rang Pho,stop_times停靠＋fare_rules票价区域
2,铁路,280,SRT สามแยก;SRT Sam Yaek,13.63032,100.38817,280,2,SRT สามแยก,SRT Sam Yaek,stop_times停靠＋fare_rules票价区域
2,铁路,281,SRT พรมแดน;SRT Phrom Daen,13.62097,100.37807,281,2,SRT พรมแดน,SRT Phrom Daen,stop_times停靠＋fare_rules票价区域
2,铁路,282,SRT บางน้ำจืด;SRT Bang Nam Jued,13.60512,100.36024,282,2,SRT บางน้ำจืด,SRT Bang Nam Jued,stop_times停靠＋fare_rules票价区域
2,铁路,283,SRT คอกควาย;SRT Khok Khwai,13.58691,100.33986,283,2,SRT คอกควาย,SRT Khok Khwai,stop_times停靠＋fare_rules票价区域
2,铁路,284,SRT บ้านขอม;SRT Ban Khom,13.5635,100.31401,284,2,SRT บ้านขอม,SRT Ban Khom,stop_times停靠＋fare_rules票价区域
2,铁路,285,SRT มหาชัย;SRT Maha Chai,13.54627,100.27669,285,2,SRT มหาชัย,SRT Maha Chai,stop_times停靠＋fare_rules票价区域
2,铁路,286,SRT บ้านแหลม;SRT Ban Laem,13.54189,100.26991,286,2,SRT บ้านแหลม,SRT Ban Laem,stop_times停靠＋fare_rules票价区域
2,铁路,287,SRT ท่าฉลอม;SRT Tha Chalom,13.53445,100.26695,287,2,SRT ท่าฉลอม,SRT Tha Chalom,stop_times停靠＋fare_rules票价区域
2,铁路,288,SRT บ้านชีผ้าขาว;SRT Ban Chi Phakhao,13.52486,100.24091,288,2,SRT บ้านชีผ้าขาว,SRT Ban Chi Phakhao,stop_times停靠＋fare_rules票价区域
2,铁路,289,SRT บางสีคต;SRT Bang Si Khot,13.51571,100.21412,289,2,SRT บางสีคต,SRT Bang Si Khot,stop_times停靠＋fare_rules票价区域
