交通类型代码,交通类型中文,fare_id,price,currency_type,payment_method,transfers,agency_id
2,铁路,680856,3.00,THB,0,0,SRT
2,铁路,680857,3.00,THB,0,0,SRT
2,铁路,680858,3.00,THB,0,0,SRT
2,铁路,680859,3.00,THB,0,0,SRT
2,铁路,680860,5.00,THB,0,0,SRT
2,铁路,680861,5.00,THB,0,0,SRT
2,铁路,680862,6.00,THB,0,0,SRT
2,铁路,680863,6.00,THB,0,0,SRT
2,铁路,680864,6.00,THB,0,0,SRT
2,铁路,680865,5.00,THB,0,0,SRT
2,铁路,680866,5.00,THB,0,0,SRT
2,铁路,680867,3.00,THB,0,0,SRT
2,铁路,680868,3.00,THB,0,0,SRT
2,铁路,680869,3.00,THB,0,0,SRT
2,铁路,680870,3.00,THB,0,0,SRT
2,铁路,680871,3.00,THB,0,0,SRT
2,铁路,680872,3.00,THB,0,0,SRT
2,铁路,680873,3.00,THB,0,0,SRT
2,铁路,680874,5.00,THB,0,0,SRT
2,铁路,680875,6.00,THB,0,0,SRT
2,铁路,680876,8.00,THB,0,0,SRT
2,铁路,680877,6.00,THB,0,0,SRT
2,铁路,680878,6.00,THB,0,0,SRT
2,铁路,680879,6.00,THB,0,0,SRT
2,铁路,680880,5.00,THB,0,0,SRT
2,铁路,680881,3.00,THB,0,0,SRT
2,铁路,680882,3.00,THB,0,0,SRT
2,铁路,680883,3.00,THB,0,0,SRT
2,铁路,680884,3.00,THB,0,0,SRT
2,铁路,680885,3.00,THB,0,0,SRT
2,铁路,680886,3.00,THB,0,0,SRT
2,铁路,680887,5.00,THB,0,0,SRT
2,铁路,680888,6.00,THB,0,0,SRT
2,铁路,680889,8.00,THB,0,0,SRT
2,铁路,680890,8.00,THB,0,0,SRT
2,铁路,680891,6.00,THB,0,0,SRT
2,铁路,680892,6.00,THB,0,0,SRT
2,铁路,680893,5.00,THB,0,0,SRT
2,铁路,680894,5.00,THB,0,0,SRT
2,铁路,680895,3.00,THB,0,0,SRT
2,铁路,680896,3.00,THB,0,0,SRT
2,铁路,680897,3.00,THB,0,0,SRT
2,铁路,680898,3.00,THB,0,0,SRT
2,铁路,680899,3.00,THB,0,0,SRT
2,铁路,680900,3.00,THB,0,0,SRT
2,铁路,680901,5.00,THB,0,0,SRT
2,铁路,680902,9.00,THB,0,0,SRT
2,铁路,680903,8.00,THB,0,0,SRT
2,铁路,680904,6.00,THB,0,0,SRT
2,铁路,680905,6.00,THB,0,0,SRT
2,铁路,680906,6.00,THB,0,0,SRT
2,铁路,680907,5.00,THB,0,0,SRT
2,铁路,680908,5.00,THB,0,0,SRT
2,铁路,680909,5.00,THB,0,0,SRT
2,铁路,680910,3.00,THB,0,0,SRT
2,铁路,680911,3.00,THB,0,0,SRT
2,铁路,680912,3.00,THB,0,0,SRT
2,铁路,680913,3.00,THB,0,0,SRT
2,铁路,680914,5.00,THB,0,0,SRT
2,铁路,680915,9.00,THB,0,0,SRT
2,铁路,680916,9.00,THB,0,0,SRT
2,铁路,680917,8.00,THB,0,0,SRT
2,铁路,680918,8.00,THB,0,0,SRT
2,铁路,680919,6.00,THB,0,0,SRT
2,铁路,680920,6.00,THB,0,0,SRT
2,铁路,680921,6.00,THB,0,0,SRT
2,铁路,680922,5.00,THB,0,0,SRT
2,铁路,680923,5.00,THB,0,0,SRT
2,铁路,680924,5.00,THB,0,0,SRT
2,铁路,680925,3.00,THB,0,0,SRT
2,铁路,680926,3.00,THB,0,0,SRT
2,铁路,680927,3.00,THB,0,0,SRT
2,铁路,680928,10.00,THB,0,0,SRT
2,铁路,680929,10.00,THB,0,0,SRT
2,铁路,680930,9.00,THB,0,0,SRT
2,铁路,680931,9.00,THB,0,0,SRT
2,铁路,680932,8.00,THB,0,0,SRT
2,铁路,680933,8.00,THB,0,0,SRT
2,铁路,680934,6.00,THB,0,0,SRT
2,铁路,680935,6.00,THB,0,0,SRT
2,铁路,680936,6.00,THB,0,0,SRT
2,铁路,680937,6.00,THB,0,0,SRT
2,铁路,680938,5.00,THB,0,0,SRT
2,铁路,680939,5.00,THB,0,0,SRT
2,铁路,680940,3.00,THB,0,0,SRT
2,铁路,680941,3.00,THB,0,0,SRT
2,铁路,680942,3.00,THB,0,0,SRT
2,铁路,680943,5.00,THB,0,0,SRT
2,铁路,680944,5.00,THB,0,0,SRT
2,铁路,680945,6.00,THB,0,0,SRT
2,铁路,680946,6.00,THB,0,0,SRT
2,铁路,680947,6.00,THB,0,0,SRT
2,铁路,680948,6.00,THB,0,0,SRT
2,铁路,680949,8.00,THB,0,0,SRT
2,铁路,680950,8.00,THB,0,0,SRT
2,铁路,680951,9.00,THB,0,0,SRT
2,铁路,680952,9.00,THB,0,0,SRT
2,铁路,680953,9.00,THB,0,0,SRT
2,铁路,680954,10.00,THB,0,0,SRT
2,铁路,680955,10.00,THB,0,0,SRT
2,铁路,680956,10.00,THB,0,0,SRT
2,铁路,680957,3.00,THB,0,0,SRT
2,铁路,680958,3.00,THB,0,0,SRT
2,铁路,680959,3.00,THB,0,0,SRT
2,铁路,680960,5.00,THB,0,0,SRT
2,铁路,680961,5.00,THB,0,0,SRT
2,铁路,680962,6.00,THB,0,0,SRT
2,铁路,680963,6.00,THB,0,0,SRT
2,铁路,680964,6.00,THB,0,0,SRT
2,铁路,680965,8.00,THB,0,0,SRT
2,铁路,680966,8.00,THB,0,0,SRT
2,铁路,680967,9.00,THB,0,0,SRT
2,铁路,680968,9.00,THB,0,0,SRT
2,铁路,680969,9.00,THB,0,0,SRT
2,铁路,680970,10.00,THB,0,0,SRT
2,铁路,680971,10.00,THB,0,0,SRT
2,铁路,680972,10.00,THB,0,0,SRT
2,铁路,680973,3.00,THB,0,0,SRT
2,铁路,680974,3.00,THB,0,0,SRT
2,铁路,680975,3.00,THB,0,0,SRT
2,铁路,680976,3.00,THB,0,0,SRT
2,铁路,680977,5.00,THB,0,0,SRT
2,铁路,680978,5.00,THB,0,0,SRT
2,铁路,680979,5.00,THB,0,0,SRT
2,铁路,680980,6.00,THB,0,0,SRT
2,铁路,680981,6.00,THB,0,0,SRT
2,铁路,680982,6.00,THB,0,0,SRT
2,铁路,680983,8.00,THB,0,0,SRT
2,铁路,680984,8.00,THB,0,0,SRT
2,铁路,680985,9.00,THB,0,0,SRT
2,铁路,680986,9.00,THB,0,0,SRT
2,铁路,680987,9.00,THB,0,0,SRT
2,铁路,680988,9.00,THB,0,0,SRT
2,铁路,680989,5.00,THB,0,0,SRT
2,铁路,680990,3.00,THB,0,0,SRT
2,铁路,680991,3.00,THB,0,0,SRT
2,铁路,680992,3.00,THB,0,0,SRT
2,铁路,680993,3.00,THB,0,0,SRT
2,铁路,680994,3.00,THB,0,0,SRT
2,铁路,680995,5.00,THB,0,0,SRT
2,铁路,680996,5.00,THB,0,0,SRT
2,铁路,680997,5.00,THB,0,0,SRT
2,铁路,680998,6.00,THB,0,0,SRT
2,铁路,680999,6.00,THB,0,0,SRT
2,铁路,681000,6.00,THB,0,0,SRT
2,铁路,681001,8.00,THB,0,0,SRT
2,铁路,681002,8.00,THB,0,0,SRT
2,铁路,681003,8.00,THB,0,0,SRT
2,铁路,681004,9.00,THB,0,0,SRT
2,铁路,681005,5.00,THB,0,0,SRT
2,铁路,681006,5.00,THB,0,0,SRT
2,铁路,681007,3.00,THB,0,0,SRT
2,铁路,681008,3.00,THB,0,0,SRT
2,铁路,681009,3.00,THB,0,0,SRT
2,铁路,681010,3.00,THB,0,0,SRT
2,铁路,681011,3.00,THB,0,0,SRT
2,铁路,681012,3.00,THB,0,0,SRT
2,铁路,681013,5.00,THB,0,0,SRT
2,铁路,681014,5.00,THB,0,0,SRT
2,铁路,681015,6.00,THB,0,0,SRT
2,铁路,681016,6.00,THB,0,0,SRT
2,铁路,681017,6.00,THB,0,0,SRT
2,铁路,681018,6.00,THB,0,0,SRT
2,铁路,681019,8.00,THB,0,0,SRT
2,铁路,681020,8.00,THB,0,0,SRT
2,铁路,681021,6.00,THB,0,0,SRT
2,铁路,681022,5.00,THB,0,0,SRT
2,铁路,681023,5.00,THB,0,0,SRT
2,铁路,681024,3.00,THB,0,0,SRT
2,铁路,681025,3.00,THB,0,0,SRT
2,铁路,681026,3.00,THB,0,0,SRT
2,铁路,681027,3.00,THB,0,0,SRT
2,铁路,681028,3.00,THB,0,0,SRT
2,铁路,681029,3.00,THB,0,0,SRT
2,铁路,681030,5.00,THB,0,0,SRT
2,铁路,681031,6.00,THB,0,0,SRT
2,铁路,681032,6.00,THB,0,0,SRT
2,铁路,681033,6.00,THB,0,0,SRT
2,铁路,681034,6.00,THB,0,0,SRT
2,铁路,681035,6.00,THB,0,0,SRT
2,铁路,681036,8.00,THB,0,0,SRT
2,铁路,681037,6.00,THB,0,0,SRT
2,铁路,681038,6.00,THB,0,0,SRT
2,铁路,681039,5.00,THB,0,0,SRT
2,铁路,681040,3.00,THB,0,0,SRT
2,铁路,681041,3.00,THB,0,0,SRT
2,铁路,681042,3.00,THB,0,0,SRT
2,铁路,681043,3.00,THB,0,0,SRT
2,铁路,681044,3.00,THB,0,0,SRT
