交通类型代码,交通类型中文,agency_id,agency_name,agency_url,agency_timezone,agency_name_泰文,agency_name_英文
3,公交车,PST,เพชรประเสริฐ;phetprasert,https://phetprasert.com/,Asia/Bangkok,เพชรประเสริฐ,phetprasert
3,公交车,PTCL,บริษัท พิเชษฐขนส่ง จำกัด;Pichet Transport Company Limited ,https://krabibus.com/,Asia/Bangkok,บริษัท พิเชษฐขนส่ง จำกัด,Pichet Transport Company Limited
3,公交车,PTT,เพื่อนไทยขนส่ง;Phuean Thai Transport,https://www.facebook.com/conannct/,Asia/Bangkok,เพื่อนไทยขนส่ง,Phuean Thai Transport
3,公交车,PWD,ภูวธรรมดีเวลลอปเม้นท์;Phuwatham Development,https://www.sombattour.com/,Asia/Bangkok,ภูวธรรมดีเวลลอปเม้นท์,Phuwatham Development
3,公交车,PYT,ประหยัดทัวร์;Prayat Tour,https://www.xn--4-5wfc7c0e7a4a6q.com/#booking,Asia/Bangkok,ประหยัดทัวร์,Prayat Tour
3,公交车,PYY,พิษณุโลกยานยนต์;Phitsanulok Yanyont,https://pitsanulokyanyont.com/th-th,Asia/Bangkok,พิษณุโลกยานยนต์,Phitsanulok Yanyont
3,公交车,RPB,"บริษัทรถยนต์โดยสารระนองปากน้ำจำกัด;Ranong Paknam Bus co,.Ltd",https://www.spu.ac.th/directory/company/province/70/,Asia/Bangkok,บริษัทรถยนต์โดยสารระนองปากน้ำจำกัด,"Ranong Paknam Bus co,.Ltd"
3,公交车,RRC,รถรุ่งเรือง;Roong Reuang Coach,https://rrcticket.com/customer/Webhome?_=0.2549598115461277,Asia/Bangkok,รถรุ่งเรือง,Roong Reuang Coach
3,公交车,RRS,"บริษัทรวมรถสามัคคีจำกัด;ruomrotsamakkee co,.Ltd",https://www.spu.ac.th/directory/company/province/70/,Asia/Bangkok,บริษัทรวมรถสามัคคีจำกัด,"ruomrotsamakkee co,.Ltd"
3,公交车,RST,รุ่งประเสริฐทัวร์;Rungprasert Tour,https://rungpraserttour.com/th-th,Asia/Bangkok,รุ่งประเสริฐทัวร์,Rungprasert Tour
3,公交车,RT 789,ระยองทัวร์ขนส่ง789;Rayong Tour Transport 789,https://booking.busandvan.com/,Asia/Bangkok,ระยองทัวร์ขนส่ง789,Rayong Tour Transport 789
3,公交车,RTC,รถตู้ธีระชัย;Rodtoo Teerachai,https://www.facebook.com/rodtooteerachai/,Asia/Bangkok,รถตู้ธีระชัย,Rodtoo Teerachai
3,公交车,SBT,สมบัติทัวร์;Sombat Tour,https://www.sombattour.com/,Asia/Bangkok,สมบัติทัวร์,Sombat Tour
3,公交车,SBT,เอสบี สันติวิชช์ ทัวร์;SB Suntivich Tour,https://www.facebook.com/SBsuntivichTour/,Asia/Bangkok,เอสบี สันติวิชช์ ทัวร์,SB Suntivich Tour
3,公交车,SCD,ทรัพย์โชคดี;Sap Chokde,https://www.facebook.com/sapchokdee/,Asia/Bangkok,ทรัพย์โชคดี,Sap Chokde
3,公交车,SCT,สิงห์บุรี ส. โชติกา ทรานสปอร์ต;Sing Buri S. Chotika Transport Limited Partnership,https://thaivan.info/car/detail/619.html,Asia/Bangkok,สิงห์บุรี ส. โชติกา ทรานสปอร์ต,Sing Buri S. Chotika Transport Limited Partnership
3,公交车,SKT,สุโขทัยวินทัวร์;Sukhothai Wintour,https://sukhothaix-wintour.com/,Asia/Bangkok,สุโขทัยวินทัวร์,Sukhothai Wintour
3,公交车,SLT,สยามเดินรถ;Siam Lane Tour,https://www.busonlineticket.co.th/th/,Asia/Bangkok,สยามเดินรถ,Siam Lane Tour
3,公交车,SMT,ศรีเมืองทัวร์;Srimuang Tour,https://www.facebook.com/Srimuangtour/,Asia/Bangkok,ศรีเมืองทัวร์,Srimuang Tour
3,公交车,SNT,ศศนันท์ ทรานสปอร์ต;Sasanan Transport,https://www.busandvan.com/,Asia/Bangkok,ศศนันท์ ทรานสปอร์ต,Sasanan Transport
3,公交车,SPT,สหพันธ์ร้อยเอ็ดทัวร์;Sahaphantour,https://thairoute.com/,Asia/Bangkok,สหพันธ์ร้อยเอ็ดทัวร์,Sahaphantour
3,公交车,SPY,สหรัถ พัทยา;Saharat Pattaya,https://12go.asia/th/travel/bangkok/pattaya-town?date=2026-05-31&people=2&adults=2&direction=forward&vehclasses=4,Asia/Bangkok,สหรัถ พัทยา,Saharat Pattaya
3,公交车,SRK,หจก.ศิริวรกุลทรานสปอร์ต;Siriworakul Transport,https://www.facebook.com/rth.tu.wadsingh.chaynath.hmxchit/,Asia/Bangkok,หจก.ศิริวรกุลทรานสปอร์ต,Siriworakul Transport
3,公交车,SS,สวัสดีสุรินทร์;Sawasdee Surin,https://booking.busandvan.com/,Asia/Bangkok,สวัสดีสุรินทร์,Sawasdee Surin
3,公交车,SST,"แสงสุวรรณทัวร์;SANGSUWAN TOUR CO.,LTD.",https://www.busandvan.com/,Asia/Bangkok,แสงสุวรรณทัวร์,"SANGSUWAN TOUR CO.,LTD."
3,公交车,STD,สตรีทีมเดินรถ;Stree Team Doenrot,https://www.facebook.com/streeteamkhunlek/,Asia/Bangkok,สตรีทีมเดินรถ,Stree Team Doenrot
3,公交车,SWT,สุวรรณนทีขนส่ง;Suwannatee Transport,https://thairoute.com/,Asia/Bangkok,สุวรรณนทีขนส่ง,Suwannatee Transport
3,公交车,TBCOK,สหกรณ์รถยนต์โดยสารกระบี่ จำกัด;The Bus Co-Operative Of Krabi Ltd.,http://www.buscooperativekrabi.com,Asia/Bangkok,สหกรณ์รถยนต์โดยสารกระบี่ จำกัด,The Bus Co-Operative Of Krabi Ltd.
3,公交车,TBT,ไทยบัสทัวร์;thaibus,https://www.thaibus.co.th/th-th,Asia/Bangkok,ไทยบัสทัวร์,thaibus
3,公交车,TC,บริษัท ขนส่ง จำกัด (บขส.);The Transport Company Limited,http://home.transport.co.th/index.php/th/home1.html?view=featured,Asia/Bangkok,บริษัท ขนส่ง จำกัด (บขส.),The Transport Company Limited
3,公交车,TCA,เทียนไชยแอร์;Tianchai Air,https://www.bustickets-th.com,Asia/Bangkok,เทียนไชยแอร์,Tianchai Air
3,公交车,TPT,ทรัพย์ไพศาลทัวร์;Thap Phaisan Tour,https://www.busonlineticket.co.th/th/,Asia/Bangkok,ทรัพย์ไพศาลทัวร์,Thap Phaisan Tour
3,公交车,TSB,ไทย สมายล์ บัส;Thai Smile Bus,https://thaismilegroup.com/,Asia/Bangkok,ไทย สมายล์ บัส,Thai Smile Bus
3,公交车,TST,ไทยสงวนทัวร์;Thai Sanguan Tour,https://bus-tickets.busx.com/,Asia/Bangkok,ไทยสงวนทัวร์,Thai Sanguan Tour
3,公交车,TVT,บริษัท ธนทวีขนส่ง จำกัด;TANATAVEE TRANSPORT COMPANY LIMITED,https://minibustrat.com/,Asia/Bangkok,บริษัท ธนทวีขนส่ง จำกัด,TANATAVEE TRANSPORT COMPANY LIMITED
3,公交车,USCL,บริษัท อูซำแอนด์ซันส์ จำกัด;U-ZAM & SONS CORPORTION LIMITED,https://kbi.dlt.go.th/th,Asia/Bangkok,บริษัท อูซำแอนด์ซันส์ จำกัด,U-ZAM & SONS CORPORTION LIMITED
3,公交车,VAN,แวน.49;Van49,https://www.facebook.com/p/Van49official-100063554562242/?locale=th_TH,Asia/Bangkok,แวน.49,Van49
3,公交车,VRT,วิริยะทัวร์;Viriya Tour,https://bus-tickets.busx.com/trips,Asia/Bangkok,วิริยะทัวร์,Viriya Tour
3,公交车,WH,กาญจนบุรี แฮบปี้;Win Happy,https://12go.asia/,Asia/Bangkok,กาญจนบุรี แฮบปี้,Win Happy
3,公交车,WMD,วินมิตรดี;Winmitdee,https://www.busandvan.com/timetable/mitdee,Asia/Bangkok,วินมิตรดี,Winmitdee
3,公交车,WPB,เวียงพิงค์บัส;Wiang Ping Bus,https://www.sombattour.com/,Asia/Bangkok,เวียงพิงค์บัส,Wiang Ping Bus
3,公交车,WPT,วงษ์ปิ่นทัวร์;Wongpin Tour,https://gogo.town/route/bangkok-phetchaburi-minibus/,Asia/Bangkok,วงษ์ปิ่นทัวร์,Wongpin Tour
3,公交车,WRT,วัชรินทร์ทัวร์;Watcharin Tour,https://watcharintour.com/th-th,Asia/Bangkok,วัชรินทร์ทัวร์,Watcharin Tour
3,公交车,WST,วงศ์ทรายทองทัวร์;Wong Sai Thong Tour,https://busandvan.com/,Asia/Bangkok,วงศ์ทรายทองทัวร์,Wong Sai Thong Tour
