交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
4,轮渡,118,ท่าเรือวัดเขียน;Wat Kien Pier,13.8281838116199,100.496841743588,118,2,ท่าเรือวัดเขียน,Wat Kien Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,119,ท่าเรือสะพานพระราม 5;Rama 5 Bridge Pier,13.8322740959534,100.493891984224,119,2,ท่าเรือสะพานพระราม 5,Rama 5 Bridge Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,120,ท่านนทบุรี;Nonthaburi Pier,13.842141399324158,100.49088723957539,120,2,ท่านนทบุรี,Nonthaburi Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,121,ท่าเรือวัดวรจรรยาวาส;Wat Worachanyawas Pier,13.7093874779135,100.506828278303,121,2,ท่าเรือวัดวรจรรยาวาส,Wat Worachanyawas Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,122,ท่าเรือวัดราชสิงขร;Wat Rajchasingkorn Pier,13.7065289048386,100.503895282745,122,2,ท่าเรือวัดราชสิงขร,Wat Rajchasingkorn Pier,stop_times停靠＋fare_rules票价区域
4,轮渡,123,ท่าเรือกระทรวงพาณิชย์;Ministry of Commerce Pier,13.8846158276838,100.486402250826,123,2,ท่าเรือกระทรวงพาณิชย์,Ministry of Commerce Pier,stop_times停靠
4,轮渡,124,ท่าเรือวัดกลางเกร็ด;Wat Klangkret Pier,13.9046134123482,100.491563156247,124,2,ท่าเรือวัดกลางเกร็ด,Wat Klangkret Pier,stop_times停靠
4,轮渡,125,ท่าเรือปากเกร็ด;Pakkret Pier,13.9154546012614,100.49477878958,125,2,ท่าเรือปากเกร็ด,Pakkret Pier,stop_times停靠
4,轮渡,126,ท่าเรือสาทร (ข้ามฟาก);Sathon Pier (Ferry),13.7193179476851,100.512902140617,126,2,ท่าเรือสาทร (ข้ามฟาก),Sathon Pier (Ferry),stop_times停靠
4,轮渡,127,ท่าเรือสี่พระยา (ข้ามฟาก);Si Phraya Pier (Ferry),13.7292571167963,100.512947067618,127,2,ท่าเรือสี่พระยา (ข้ามฟาก),Si Phraya Pier (Ferry),stop_times停靠
4,轮渡,128,ท่าเรืออัษฎางค์ (ปากคลองตลาด) (ข้ามฟาก);Asdand Pier (Ferry),13.7413903053091,100.494305044413,128,2,ท่าเรืออัษฎางค์ (ปากคลองตลาด) (ข้ามฟาก),Asdand Pier (Ferry),stop_times停靠
4,轮渡,130,ท่าเรือนนทบุรี (ข้ามฟาก);Nonthaburi Pier (Ferry),13.8421374928534,100.490901321173,130,2,ท่าเรือนนทบุรี (ข้ามฟาก),Nonthaburi Pier (Ferry),stop_times停靠
4,轮渡,131,ท่าเรือเทศบาลบางศรีเมือง (ข้ามฟาก);Bang Sri Mueang Municipality Pier (Ferry),13.841922311319,100.489242374897,131,2,ท่าเรือเทศบาลบางศรีเมือง (ข้ามฟาก),Bang Sri Mueang Municipality Pier (Ferry),stop_times停靠
4,轮渡,132,ท่าเรือวัดอาวุธวิสิตาราม (ท่าวัดอาวุธฯ) (ข้ามฟาก);Wat Awutvikasitara Pier (Ferry),13.7894778457758,100.506934225559,132,2,ท่าเรือวัดอาวุธวิสิตาราม (ท่าวัดอาวุธฯ) (ข้ามฟาก),Wat Awutvikasitara Pier (Ferry),stop_times停靠
4,轮渡,133,ท่าเรือพายัพ (ข้ามฟาก);Payap Pier (Ferry),13.7874717365631,100.50821967423,133,2,ท่าเรือพายัพ (ข้ามฟาก),Payap Pier (Ferry),stop_times停靠
4,轮渡,134,ท่าเรือวัดบวรมงคล (ข้ามฟาก);Wat buanmongkhon Pier (Ferry),13.7742406223432,100.498106405139,134,2,ท่าเรือวัดบวรมงคล (ข้ามฟาก),Wat buanmongkhon Pier (Ferry),stop_times停靠
4,轮渡,135,ท่าเรือวัดคฤหบดี (ข้ามฟาก);Wat Kharue Habodi Pier (Ferry),13.771963452251,100.497061349452,135,2,ท่าเรือวัดคฤหบดี (ข้ามฟาก),Wat Kharue Habodi Pier (Ferry),stop_times停靠
4,轮渡,136,ท่าเรือวัดระฆัง (ข้ามฟาก);Wat Rakang Pier (Ferry),13.752504515418,100.486597381532,136,2,ท่าเรือวัดระฆัง (ข้ามฟาก),Wat Rakang Pier (Ferry),stop_times停靠
4,轮渡,137,ท่าเรือมหาราช (ข้ามฟาก);Tha Maharaj Pier (Ferry),13.7552019774659,100.488591268659,137,2,ท่าเรือมหาราช (ข้ามฟาก),Tha Maharaj Pier (Ferry),stop_times停靠
4,轮渡,138,ท่าเรือสะพานตากสิน (ข้ามฟาก);Taksin Bridge Pier (Ferry),13.7201276624291,100.511211678386,138,2,ท่าเรือสะพานตากสิน (ข้ามฟาก),Taksin Bridge Pier (Ferry),stop_times停靠
4,轮渡,139,ท่าเรือวัดสุวรรณ (ข้ามฟาก);Wat Suwan Pier (Ferry),13.7240863000036,100.511872172356,139,2,ท่าเรือวัดสุวรรณ (ข้ามฟาก),Wat Suwan Pier (Ferry),stop_times停靠
4,轮渡,140,ท่าเรือรถไฟคลองสาน (ข้ามฟาก);Klong San Pier (Ferry),13.7290555104918,100.51157142967,140,2,ท่าเรือรถไฟคลองสาน (ข้ามฟาก),Klong San Pier (Ferry),stop_times停靠
4,轮渡,141,ท่าเรือสวัสดี (ข้ามฟาก);Sawaddee Pier (Ferry),13.736203797444238,100.50926238298418,141,2,ท่าเรือสวัสดี (ข้ามฟาก),Sawaddee Pier (Ferry),stop_times停靠
4,轮渡,142,ท่าเรือวัดทองธรรมชาติ (ข้ามฟาก);Wat Thongthummachat Pier (Ferry),13.7351638765906,100.508269630373,142,2,ท่าเรือวัดทองธรรมชาติ (ข้ามฟาก),Wat Thongthummachat Pier (Ferry),stop_times停靠
4,轮渡,143,ท่าราชวงศ์ (ข้ามฟาก);Ratchawong Pier (Ferry),13.738466985384324,100.50456583499908,143,2,ท่าราชวงศ์ (ข้ามฟาก),Ratchawong Pier (Ferry),stop_times停靠
