交通类型代码,交通类型中文,zone_id,stop_id,stop_name,stop_name_泰文,stop_name_英文,票价规则引用次数,映射状态
4,轮渡,172,172,ท่าเรือตลาดโบ๊เบ๊;Bobae Market Pier,ท่าเรือตลาดโบ๊เบ๊,Bobae Market Pier,56,已匹配stops.zone_id
4,轮渡,173,173,ท่าเรือสะพานเจริญผล;Charoen Phon Bridge Pier,ท่าเรือสะพานเจริญผล,Charoen Phon Bridge Pier,56,已匹配stops.zone_id
4,轮渡,174,174,ท่าเรือสะพานหัวช้าง;Saphan Hua Chang Pier,ท่าเรือสะพานหัวช้าง,Saphan Hua Chang Pier,56,已匹配stops.zone_id
4,轮渡,175,175,ท่าเรือประตูน้ำ;Pratunam Pier,ท่าเรือประตูน้ำ,Pratunam Pier,56,已匹配stops.zone_id
4,轮渡,176,176,ท่าเรือชิดลม;Chidlom Pier,ท่าเรือชิดลม,Chidlom Pier,56,已匹配stops.zone_id
4,轮渡,177,177,ท่าเรือสะพานวิทยุ;Witthayu Bridge Pier,ท่าเรือสะพานวิทยุ,Witthayu Bridge Pier,56,已匹配stops.zone_id
4,轮渡,178,178,ท่าเรือนานาเหนือ;Nana Nuea Pier,ท่าเรือนานาเหนือ,Nana Nuea Pier,56,已匹配stops.zone_id
4,轮渡,179,179,ท่าเรือนานาชาติ;Nana Chard Pier,ท่าเรือนานาชาติ,Nana Chard Pier,56,已匹配stops.zone_id
4,轮渡,180,180,ท่าเรืออโศก;Asok Pier,ท่าเรืออโศก,Asok Pier,56,已匹配stops.zone_id
4,轮渡,181,181,ท่าเรือมศว.ประสานมิตร;Prasan Mit Pier,ท่าเรือมศว.ประสานมิตร,Prasan Mit Pier,56,已匹配stops.zone_id
4,轮渡,182,182,ท่าเรืออิตัลไทย;Ital-Thai Tower Pier,ท่าเรืออิตัลไทย,Ital-Thai Tower Pier,56,已匹配stops.zone_id
4,轮渡,183,183,ท่าเรือสุเหร่าบ้านดอน;Baan Don Mosque Pier,ท่าเรือสุเหร่าบ้านดอน,Baan Don Mosque Pier,56,已匹配stops.zone_id
4,轮渡,184,184,ท่าเรือทองหล่อ;Thong Lo Pier,ท่าเรือทองหล่อ,Thong Lo Pier,56,已匹配stops.zone_id
4,轮渡,185,185,ท่าเรือชาญอิสระ;Charn Issara Pier,ท่าเรือชาญอิสระ,Charn Issara Pier,56,已匹配stops.zone_id
4,轮渡,186,186,ท่าเรือร.ร.วิจิตร;Vijit School Pier,ท่าเรือร.ร.วิจิตร,Vijit School Pier,56,已匹配stops.zone_id
4,轮渡,187,187,ท่าเรือสะพานคลองตัน;Klong Tan Pier,ท่าเรือสะพานคลองตัน,Klong Tan Pier,56,已匹配stops.zone_id
4,轮渡,188,188,ท่าเรือราม 1;Ram 1 Pier,ท่าเรือราม 1,Ram 1 Pier,56,已匹配stops.zone_id
4,轮渡,189,189,ท่าเรือเดอะมอลล์ 3;The Mall 3 Pier,ท่าเรือเดอะมอลล์ 3,The Mall 3 Pier,56,已匹配stops.zone_id
4,轮渡,190,190,ท่าเรือรามคำแหง 29;Ramkhamhaeng 29 Pier,ท่าเรือรามคำแหง 29,Ramkhamhaeng 29 Pier,56,已匹配stops.zone_id
4,轮渡,191,191,ท่าเรือวัดเทพลีลา;Wat Thepleela Pier,ท่าเรือวัดเทพลีลา,Wat Thepleela Pier,56,已匹配stops.zone_id
4,轮渡,192,192,ท่าเรือม.รามคำแหง;Ramkhamhaeng University Pier,ท่าเรือม.รามคำแหง,Ramkhamhaeng University Pier,56,已匹配stops.zone_id
4,轮渡,193,193,ท่าเรือสะพานมิตรมหาดไทย;Saphan Mit Mahat Thai Pier,ท่าเรือสะพานมิตรมหาดไทย,Saphan Mit Mahat Thai Pier,56,已匹配stops.zone_id
