交通类型代码,交通类型中文,fare_id,price,currency_type,payment_method,transfers,agency_id
0,有轨电车与轻轨,743178,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743179,19.00,THB,0,0,BTSC
0,有轨电车与轻轨,743180,22.00,THB,0,0,BTSC
0,有轨电车与轻轨,743181,24.00,THB,0,0,BTSC
0,有轨电车与轻轨,743182,27.00,THB,0,0,BTSC
0,有轨电车与轻轨,743183,29.00,THB,0,0,BTSC
0,有轨电车与轻轨,743184,32.00,THB,0,0,BTSC
0,有轨电车与轻轨,743185,34.00,THB,0,0,BTSC
0,有轨电车与轻轨,743186,37.00,THB,0,0,BTSC
0,有轨电车与轻轨,743187,39.00,THB,0,0,BTSC
0,有轨电车与轻轨,743188,42.00,THB,0,0,BTSC
0,有轨电车与轻轨,743189,44.00,THB,0,0,BTSC
0,有轨电车与轻轨,743190,45.00,THB,0,0,BTSC
0,有轨电车与轻轨,743191,45.00,THB,0,0,BTSC
0,有轨电车与轻轨,743192,45.00,THB,0,0,BTSC
0,有轨电车与轻轨,743193,62.00,THB,0,0,BTSC
0,有轨电车与轻轨,743194,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743195,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743196,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743197,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743198,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743199,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743200,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743201,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743202,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743203,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743204,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743205,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743206,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743207,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743208,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743209,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743210,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743211,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743212,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743213,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743214,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743215,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743216,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743217,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743218,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743219,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743220,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743221,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743222,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743223,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743224,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743225,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743226,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743227,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743228,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743229,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743230,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743231,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743232,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743233,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743234,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743235,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743236,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743237,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743238,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743239,19.00,THB,0,0,BTSC
0,有轨电车与轻轨,743240,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743241,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743242,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743243,19.00,THB,0,0,BTSC
0,有轨电车与轻轨,743244,22.00,THB,0,0,BTSC
0,有轨电车与轻轨,743245,24.00,THB,0,0,BTSC
0,有轨电车与轻轨,743246,27.00,THB,0,0,BTSC
0,有轨电车与轻轨,743247,29.00,THB,0,0,BTSC
0,有轨电车与轻轨,743248,32.00,THB,0,0,BTSC
0,有轨电车与轻轨,743249,34.00,THB,0,0,BTSC
0,有轨电车与轻轨,743250,37.00,THB,0,0,BTSC
0,有轨电车与轻轨,743251,39.00,THB,0,0,BTSC
0,有轨电车与轻轨,743252,42.00,THB,0,0,BTSC
0,有轨电车与轻轨,743253,44.00,THB,0,0,BTSC
0,有轨电车与轻轨,743254,45.00,THB,0,0,BTSC
0,有轨电车与轻轨,743255,45.00,THB,0,0,BTSC
0,有轨电车与轻轨,743256,62.00,THB,0,0,BTSC
0,有轨电车与轻轨,743257,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743258,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743259,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743260,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743261,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743262,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743263,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743264,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743265,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743266,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743267,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743268,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743269,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743270,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743271,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743272,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743273,62.00,THB,0,0,BTSC
0,有轨电车与轻轨,743274,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743275,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743276,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743277,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743278,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743279,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743280,65.00,THB,0,0,BTSC
