交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
0,有轨电车与轻轨,1,BTS บางหว้า;BTS Bang Wa,13.720766616303294,100.45783572591478,1,1,BTS บางหว้า,BTS Bang Wa,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,2,BTS วุฒากาศ;BTS Wutthakat,13.713027703243709,100.4690198270623,2,1,BTS วุฒากาศ,BTS Wutthakat,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,3,BTS ตลาดพลู;BTS Talat Phlu,13.714217137174076,100.47669270882209,3,1,BTS ตลาดพลู,BTS Talat Phlu,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,4,BTS โพธิ์นิมิตร;BTS Pho Nimit,13.719228973048402,100.48592620841143,4,1,BTS โพธิ์นิมิตร,BTS Pho Nimit,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,5,BTS วงเวียนใหญ่;BTS Wongwian Yai,13.721087702375542,100.49514031743301,5,1,BTS วงเวียนใหญ่,BTS Wongwian Yai,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,6,BTS กรุงธนบุรี;BTS Krung Thon Buri,13.720901703441616,100.50261293124643,6,1,BTS กรุงธนบุรี,BTS Krung Thon Buri,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,7,BTS สะพานตากสิน;BTS Saphan Taksin,13.718801931907006,100.51414464359566,7,1,BTS สะพานตากสิน,BTS Saphan Taksin,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,8,BTS สุรศักดิ์;BTS Surasak,13.719196163347588,100.52141563759317,8,1,BTS สุรศักดิ์,BTS Surasak,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,9,BTS ช่องนนทรี;BTS Chong Nonsi,13.723786338511877,100.52941446705861,9,1,BTS ช่องนนทรี,BTS Chong Nonsi,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,10,BTS ศาลาแดง;BTS Sala Daeng,13.72852833338344,100.53434444774771,10,1,BTS ศาลาแดง,BTS Sala Daeng,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,11,BTS ราชดำริ;BTS Ratchadamri,13.73945390065426,100.53944426878158,11,1,BTS ราชดำริ,BTS Ratchadamri,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,12,BTS สยาม;BTS Siam,13.745608079660181,100.53420190547386,12,1,BTS สยาม,BTS Siam,stop_times停靠＋fare_rules票价区域
0,有轨电车与轻轨,13,BTS สนามกีฬาแห่งชาติ;BTS National Stadium,13.746497916783781,100.52908565730013,13,1,BTS สนามกีฬาแห่งชาติ,BTS National Stadium,stop_times停靠＋fare_rules票价区域
